Order_ID,Order_Date,Product_Name,Category,Price,Quantity,Total_Amount,Customer_City,State,Payment_Method,Order_Status,Delivery_Time_Days
ORD8147,2025-01-15,Bag,Fashion,412,5,2060,Kolkata,West Bengal,Debit Card,Returned,7
ORD8148,2025-03-10,Makeup Kit,Home,637,4,2548,Chennai,West Bengal,UPI,Returned,4
ORD8149,2025-04-23,Bag,Fashion,1421,1,1421,Bangalore,Maharashtra,UPI,Delivered,9
ORD8150,2025-10-06,Kurti,Fashion,1419,4,5676,Bangalore,West Bengal,Credit Card,Returned,2
ORD8151,2025-05-20,Jeans,Home,1923,4,7692,Chennai,Karnataka,UPI,Cancelled,6
ORD8152,2025-04-02,Kurti,Accessories,333,4,1332,Mumbai,Karnataka,COD,Delivered,5
ORD8153,2025-05-12,T-shirt,Home,605,4,2420,Hyderabad,Maharashtra,Credit Card,Delivered,10
ORD8154,2025-06-04,Jeans,Accessories,1576,1,1576,Mumbai,Maharashtra,UPI,Cancelled,4
ORD8155,2025-12-02,Jeans,Accessories,1193,5,5965,Bangalore,Maharashtra,UPI,Cancelled,4
ORD8156,2025-09-01,Bag,Home,585,2,1170,Hyderabad,Delhi,COD,Returned,7
ORD8157,2025-06-10,T-shirt,Accessories,1737,4,6948,Kolkata,West Bengal,Debit Card,Delivered,3
ORD8158,2025-05-03,Saree,Fashion,586,5,2930,Hyderabad,Delhi,UPI,Returned,4
ORD8159,2025-01-28,Kurti,Home,894,4,3576,Mumbai,Maharashtra,COD,Cancelled,8
ORD8160,2025-01-01,Makeup Kit,Home,1042,5,5210,Delhi,West Bengal,COD,Delivered,4
ORD8161,2025-05-05,Bag,Fashion,774,4,3096,Mumbai,Telangana,Debit Card,Returned,2
ORD8162,2025-06-05,Home Decor,Beauty,1494,2,2988,Kolkata,Maharashtra,COD,Cancelled,6
ORD8163,2025-10-14,Home Decor,Fashion,597,1,597,Mumbai,Karnataka,Credit Card,Delivered,9
ORD8164,2025-12-13,Home Decor,Beauty,1299,3,3897,Kolkata,Telangana,COD,Returned,5
ORD8165,2025-09-18,Bag,Beauty,1003,3,3009,Mumbai,West Bengal,Credit Card,Returned,2
ORD8166,2025-11-01,Makeup Kit,Beauty,1008,5,5040,Delhi,Karnataka,COD,Cancelled,9
ORD8167,2025-01-06,Home Decor,Beauty,1372,2,2744,Hyderabad,Delhi,UPI,Cancelled,4
ORD8168,2025-06-16,Bedsheet,Home,1195,4,4780,Mumbai,Delhi,UPI,Delivered,10
ORD8169,2025-08-14,Kurti,Beauty,1623,5,8115,Chennai,Delhi,Debit Card,Returned,9
ORD8170,2025-11-29,Home Decor,Accessories,324,1,324,Chennai,West Bengal,Credit Card,Cancelled,10
ORD8171,2025-06-01,T-shirt,Accessories,1623,3,4869,Hyderabad,West Bengal,UPI,Delivered,9
ORD8172,2025-06-26,Bedsheet,Accessories,1644,1,1644,Delhi,Karnataka,Debit Card,Returned,9
ORD8173,2025-08-27,Bedsheet,Accessories,1020,2,2040,Chennai,West Bengal,UPI,Cancelled,4
ORD8174,2025-06-08,Shoes,Fashion,655,5,3275,Mumbai,Delhi,Credit Card,Delivered,8
ORD8175,2025-01-31,Jeans,Accessories,779,3,2337,Chennai,Telangana,COD,Cancelled,2
ORD8176,2025-10-26,Jeans,Accessories,1115,5,5575,Kolkata,Telangana,Credit Card,Cancelled,8
ORD8177,2025-05-19,T-shirt,Beauty,1156,3,3468,Hyderabad,Tamil Nadu,UPI,Returned,3
ORD8178,2025-02-10,Home Decor,Fashion,1635,4,6540,Delhi,Maharashtra,Debit Card,Returned,6
ORD8179,2025-01-07,Home Decor,Home,1036,3,3108,Mumbai,Tamil Nadu,Debit Card,Delivered,5
ORD8180,2025-12-01,Jeans,Home,1021,4,4084,Kolkata,Delhi,UPI,Delivered,9
ORD8181,2025-06-30,Bag,Beauty,1436,3,4308,Delhi,Maharashtra,Debit Card,Returned,2
ORD8182,2025-07-27,Shoes,Accessories,1911,4,7644,Chennai,Karnataka,COD,Cancelled,4
ORD8183,2025-12-03,Kurti,Fashion,1233,3,3699,Bangalore,Telangana,Debit Card,Returned,2
ORD8184,2025-03-03,Shoes,Home,1430,5,7150,Delhi,Delhi,Credit Card,Returned,9
ORD8185,2025-08-25,Makeup Kit,Accessories,834,1,834,Bangalore,Delhi,COD,Cancelled,6
ORD8186,2025-01-31,Home Decor,Accessories,319,4,1276,Chennai,Tamil Nadu,Credit Card,Delivered,10
ORD8187,2025-01-30,Makeup Kit,Home,939,5,4695,Kolkata,Karnataka,Debit Card,Cancelled,6
ORD8188,2025-12-18,Shoes,Beauty,1402,4,5608,Hyderabad,Telangana,COD,Delivered,8
ORD8189,2025-07-26,Saree,Home,482,3,1446,Delhi,Delhi,Credit Card,Delivered,10
ORD8190,2025-03-10,Bag,Beauty,1989,3,5967,Kolkata,Maharashtra,UPI,Returned,8
ORD8191,2025-12-09,Home Decor,Fashion,273,4,1092,Hyderabad,Karnataka,COD,Cancelled,9
ORD8192,2025-03-21,T-shirt,Home,1781,5,8905,Bangalore,Tamil Nadu,UPI,Cancelled,8
ORD8193,2025-12-17,Home Decor,Home,468,5,2340,Delhi,Karnataka,Debit Card,Cancelled,9
ORD8194,2025-06-06,Bag,Home,1445,3,4335,Mumbai,Delhi,Debit Card,Delivered,3
ORD8195,2025-06-23,T-shirt,Accessories,804,5,4020,Mumbai,Telangana,UPI,Returned,10
ORD8196,2025-04-28,Kurti,Home,1548,1,1548,Hyderabad,West Bengal,Credit Card,Returned,7
ORD8197,2025-08-14,Bag,Accessories,271,4,1084,Mumbai,Karnataka,Credit Card,Delivered,3
ORD8198,2025-03-21,T-shirt,Fashion,410,3,1230,Kolkata,Tamil Nadu,Debit Card,Returned,4
ORD8199,2025-11-17,T-shirt,Accessories,1156,2,2312,Kolkata,Karnataka,Debit Card,Delivered,7
ORD8200,2025-09-23,Kurti,Home,1873,5,9365,Delhi,Karnataka,UPI,Cancelled,10
ORD8201,2025-11-02,Makeup Kit,Beauty,318,2,636,Delhi,Tamil Nadu,COD,Cancelled,2
ORD8202,2025-02-15,Jeans,Fashion,555,5,2775,Bangalore,Delhi,COD,Returned,3
ORD8203,2025-12-24,Watch,Fashion,1134,2,2268,Chennai,Maharashtra,UPI,Returned,7
ORD8204,2025-01-19,Jeans,Accessories,1621,1,1621,Mumbai,Telangana,Debit Card,Returned,4
ORD8205,2025-08-29,Shoes,Accessories,1540,2,3080,Bangalore,Maharashtra,UPI,Cancelled,5
ORD8206,2025-12-04,Bedsheet,Home,1850,2,3700,Mumbai,West Bengal,Debit Card,Delivered,8
ORD8207,2025-01-07,Makeup Kit,Beauty,1817,1,1817,Mumbai,West Bengal,Credit Card,Delivered,2
ORD8208,2025-09-01,Bedsheet,Home,1780,3,5340,Chennai,Maharashtra,UPI,Delivered,3
ORD8209,2025-01-01,Shoes,Beauty,1122,5,5610,Kolkata,Telangana,COD,Returned,2
ORD8210,2025-06-24,Makeup Kit,Fashion,599,5,2995,Mumbai,Maharashtra,Credit Card,Delivered,8
ORD8211,2025-01-23,T-shirt,Home,732,3,2196,Mumbai,West Bengal,Credit Card,Cancelled,5
ORD8212,2025-07-26,Makeup Kit,Beauty,1544,5,7720,Mumbai,Tamil Nadu,COD,Cancelled,3
ORD8213,2025-03-28,Makeup Kit,Beauty,1235,5,6175,Kolkata,Tamil Nadu,UPI,Cancelled,8
ORD8214,2025-03-07,T-shirt,Beauty,1358,3,4074,Delhi,Karnataka,Credit Card,Delivered,3
ORD8215,2025-10-21,Home Decor,Beauty,1600,3,4800,Delhi,West Bengal,Credit Card,Delivered,10
ORD8216,2025-01-15,Shoes,Fashion,494,4,1976,Chennai,Karnataka,Credit Card,Cancelled,7
ORD8217,2025-06-15,Kurti,Fashion,1869,3,5607,Kolkata,Tamil Nadu,Debit Card,Delivered,5
ORD8218,2025-08-01,Shoes,Beauty,851,4,3404,Bangalore,West Bengal,Credit Card,Cancelled,2
ORD8219,2025-01-01,Shoes,Home,1658,5,8290,Hyderabad,Tamil Nadu,Debit Card,Cancelled,7
ORD8220,2025-05-26,T-shirt,Home,348,4,1392,Hyderabad,Karnataka,Debit Card,Cancelled,9
ORD8221,2025-07-24,T-shirt,Beauty,1796,2,3592,Bangalore,Karnataka,UPI,Delivered,8
ORD8222,2025-01-27,Watch,Home,1368,3,4104,Hyderabad,Telangana,COD,Returned,9
ORD8223,2025-07-26,T-shirt,Home,581,4,2324,Kolkata,Maharashtra,UPI,Delivered,6
ORD8224,2025-12-09,Jeans,Accessories,469,4,1876,Chennai,Tamil Nadu,Credit Card,Delivered,7
ORD8225,2025-03-19,Bag,Beauty,202,3,606,Mumbai,Tamil Nadu,COD,Returned,4
ORD8226,2025-12-16,Jeans,Fashion,1850,1,1850,Kolkata,West Bengal,COD,Delivered,5
ORD8227,2025-03-22,Bag,Home,1903,5,9515,Kolkata,Tamil Nadu,UPI,Delivered,10
ORD8228,2025-05-13,Bedsheet,Home,1594,1,1594,Mumbai,Telangana,Debit Card,Returned,5
ORD8229,2025-07-08,Kurti,Home,924,4,3696,Mumbai,Delhi,Credit Card,Cancelled,7
ORD8230,2025-10-06,Bedsheet,Accessories,471,3,1413,Bangalore,Telangana,COD,Cancelled,8
ORD8231,2025-06-14,Bedsheet,Accessories,1885,2,3770,Hyderabad,West Bengal,COD,Delivered,3
ORD8232,2025-06-06,Bag,Home,728,4,2912,Bangalore,Telangana,UPI,Cancelled,2
ORD8233,2025-05-12,Jeans,Beauty,1654,1,1654,Chennai,Delhi,UPI,Returned,9
ORD8234,2025-07-18,Makeup Kit,Home,1662,2,3324,Chennai,Delhi,Credit Card,Cancelled,2
ORD8235,2025-04-11,Kurti,Beauty,272,1,272,Bangalore,Tamil Nadu,COD,Cancelled,4
ORD8236,2025-06-11,Shoes,Accessories,1910,4,7640,Hyderabad,Tamil Nadu,Debit Card,Delivered,10
ORD8237,2025-06-27,T-shirt,Fashion,925,1,925,Chennai,Maharashtra,COD,Returned,4
ORD8238,2025-12-25,Kurti,Fashion,1482,4,5928,Bangalore,Tamil Nadu,COD,Delivered,9
ORD8239,2025-02-25,Makeup Kit,Accessories,1240,3,3720,Kolkata,Telangana,UPI,Delivered,5
ORD8240,2025-04-14,Makeup Kit,Fashion,1223,1,1223,Mumbai,Maharashtra,COD,Returned,6
ORD8241,2025-11-24,Bag,Beauty,295,4,1180,Bangalore,Karnataka,COD,Delivered,10
ORD8242,2025-06-14,Bag,Home,543,4,2172,Bangalore,Delhi,UPI,Cancelled,7
ORD8243,2025-05-26,T-shirt,Home,513,2,1026,Delhi,Maharashtra,COD,Cancelled,7
ORD8244,2025-11-06,Jeans,Fashion,1951,3,5853,Mumbai,Karnataka,Credit Card,Cancelled,3
ORD8245,2025-11-19,Bedsheet,Home,1669,2,3338,Mumbai,West Bengal,COD,Returned,8
ORD8246,2025-12-20,Watch,Beauty,1957,3,5871,Mumbai,Tamil Nadu,Credit Card,Delivered,3
ORD8247,2025-05-06,Kurti,Beauty,654,5,3270,Delhi,Tamil Nadu,UPI,Returned,2
ORD8248,2025-05-11,Bedsheet,Home,683,2,1366,Chennai,Delhi,UPI,Delivered,3
ORD8249,2025-04-25,Home Decor,Fashion,330,2,660,Mumbai,Telangana,Credit Card,Delivered,7
ORD8250,2025-05-16,Makeup Kit,Fashion,1433,4,5732,Mumbai,Maharashtra,COD,Returned,7
ORD8251,2025-09-24,Watch,Fashion,1867,2,3734,Chennai,Tamil Nadu,COD,Returned,9
ORD8252,2025-12-05,Shoes,Accessories,1365,5,6825,Bangalore,Tamil Nadu,COD,Returned,9
ORD8253,2025-08-29,Bag,Beauty,229,2,458,Mumbai,Tamil Nadu,COD,Delivered,2
ORD8254,2025-10-25,Bag,Fashion,544,1,544,Kolkata,Telangana,COD,Returned,8
ORD8255,2025-11-30,Kurti,Home,836,5,4180,Bangalore,Karnataka,Debit Card,Returned,3
ORD8256,2025-06-26,Jeans,Accessories,283,2,566,Kolkata,Maharashtra,Credit Card,Delivered,10
ORD8257,2025-02-27,Watch,Home,1535,2,3070,Bangalore,Tamil Nadu,Debit Card,Delivered,8
ORD8258,2025-12-17,Saree,Accessories,808,5,4040,Hyderabad,Telangana,Debit Card,Returned,2
ORD8259,2025-06-22,Bag,Beauty,1637,4,6548,Kolkata,Tamil Nadu,Debit Card,Returned,9
ORD8260,2025-05-01,Bag,Home,941,2,1882,Delhi,Karnataka,COD,Returned,9
ORD8261,2025-10-12,Kurti,Fashion,1169,3,3507,Delhi,Delhi,COD,Delivered,10
ORD8262,2025-03-30,Saree,Home,1200,4,4800,Mumbai,Telangana,Credit Card,Cancelled,6
ORD8263,2025-05-22,Home Decor,Accessories,1856,1,1856,Delhi,Maharashtra,Credit Card,Returned,5
ORD8264,2025-04-14,Saree,Accessories,865,4,3460,Delhi,Delhi,Credit Card,Delivered,6
ORD8265,2025-08-26,Shoes,Fashion,492,5,2460,Mumbai,Delhi,COD,Returned,3
ORD8266,2025-01-29,Home Decor,Fashion,1825,2,3650,Bangalore,Tamil Nadu,COD,Returned,2
ORD8267,2025-07-25,Makeup Kit,Home,580,2,1160,Kolkata,Delhi,Credit Card,Delivered,6
ORD8268,2025-12-05,Bedsheet,Home,366,1,366,Chennai,Delhi,Credit Card,Returned,2
ORD8269,2025-02-01,Jeans,Beauty,905,2,1810,Bangalore,Tamil Nadu,Credit Card,Returned,2
ORD8270,2025-03-16,Watch,Beauty,260,5,1300,Bangalore,Maharashtra,Credit Card,Returned,5
ORD8271,2025-03-27,Watch,Accessories,949,5,4745,Bangalore,Telangana,COD,Cancelled,2
ORD8272,2025-07-19,Kurti,Fashion,411,4,1644,Kolkata,Tamil Nadu,UPI,Returned,5
ORD8273,2025-01-10,Makeup Kit,Home,498,2,996,Bangalore,West Bengal,Debit Card,Delivered,8
ORD8274,2025-05-12,Shoes,Fashion,212,5,1060,Mumbai,Delhi,Credit Card,Returned,9
ORD8275,2025-09-09,Bag,Accessories,1971,4,7884,Hyderabad,Maharashtra,UPI,Cancelled,9
ORD8276,2025-12-11,Saree,Fashion,1953,3,5859,Chennai,Delhi,Debit Card,Returned,10
ORD8277,2025-04-08,Saree,Fashion,1401,4,5604,Kolkata,Tamil Nadu,UPI,Delivered,5
ORD8278,2025-03-28,Bedsheet,Accessories,202,2,404,Kolkata,Maharashtra,UPI,Cancelled,6
ORD8279,2025-08-17,Shoes,Beauty,1274,5,6370,Hyderabad,Telangana,Debit Card,Cancelled,9
ORD8280,2025-11-25,Saree,Home,1508,5,7540,Bangalore,Maharashtra,Debit Card,Cancelled,5
ORD8281,2025-05-25,Bag,Accessories,577,2,1154,Kolkata,Telangana,Debit Card,Delivered,6
ORD8282,2025-05-20,Bedsheet,Beauty,1670,3,5010,Hyderabad,West Bengal,Credit Card,Cancelled,9
ORD8283,2025-04-21,Home Decor,Home,1464,2,2928,Delhi,West Bengal,Debit Card,Delivered,10
ORD8284,2025-09-24,Bag,Accessories,555,2,1110,Mumbai,Telangana,Debit Card,Cancelled,9
ORD8285,2025-09-07,Saree,Accessories,1888,3,5664,Delhi,Telangana,COD,Returned,10
ORD8286,2025-11-25,Jeans,Accessories,1197,4,4788,Chennai,Delhi,COD,Delivered,9
ORD8287,2025-06-30,Shoes,Fashion,1956,1,1956,Kolkata,West Bengal,COD,Delivered,9
ORD8288,2025-07-19,Jeans,Accessories,431,1,431,Bangalore,Delhi,Debit Card,Cancelled,7
ORD8289,2025-01-14,Makeup Kit,Fashion,1516,4,6064,Kolkata,West Bengal,Credit Card,Cancelled,6
ORD8290,2025-12-30,Jeans,Home,1471,5,7355,Kolkata,Delhi,Debit Card,Cancelled,7
ORD8291,2025-10-01,Bedsheet,Home,1462,4,5848,Chennai,Telangana,COD,Returned,6
ORD8292,2025-03-10,Makeup Kit,Beauty,1223,1,1223,Delhi,West Bengal,Credit Card,Returned,6
ORD8293,2025-05-21,Bedsheet,Fashion,1561,5,7805,Bangalore,West Bengal,Debit Card,Cancelled,7
ORD8294,2025-12-21,Bedsheet,Accessories,1537,1,1537,Mumbai,Maharashtra,UPI,Returned,10
ORD8295,2025-09-05,Kurti,Home,1329,5,6645,Mumbai,Maharashtra,COD,Cancelled,6
ORD8296,2025-03-30,Bedsheet,Home,1947,2,3894,Delhi,Karnataka,UPI,Delivered,10
ORD8297,2025-08-30,Jeans,Home,1083,2,2166,Kolkata,West Bengal,Credit Card,Cancelled,4
ORD8298,2025-08-10,Bedsheet,Beauty,1280,1,1280,Kolkata,Telangana,Debit Card,Cancelled,2
ORD8299,2025-09-28,T-shirt,Accessories,1212,1,1212,Delhi,Delhi,COD,Cancelled,2
ORD8300,2025-02-11,Bag,Accessories,989,4,3956,Delhi,Maharashtra,UPI,Cancelled,5
ORD8301,2025-07-16,Shoes,Fashion,685,5,3425,Chennai,Karnataka,UPI,Returned,4
ORD8302,2025-07-26,Saree,Fashion,788,5,3940,Delhi,West Bengal,COD,Delivered,6
ORD8303,2025-11-22,Kurti,Beauty,1297,1,1297,Mumbai,Tamil Nadu,Credit Card,Delivered,2
ORD8304,2025-05-03,Bedsheet,Home,1357,1,1357,Kolkata,Delhi,Credit Card,Returned,7
ORD8305,2025-01-09,Makeup Kit,Home,1547,4,6188,Chennai,Tamil Nadu,COD,Delivered,10
ORD8306,2025-09-01,Shoes,Fashion,684,3,2052,Mumbai,Telangana,COD,Returned,10
ORD8307,2025-10-22,Bedsheet,Fashion,1655,4,6620,Kolkata,Maharashtra,COD,Returned,3
ORD8308,2025-03-28,Watch,Fashion,460,2,920,Bangalore,Tamil Nadu,Credit Card,Cancelled,4
ORD8309,2025-03-22,Saree,Accessories,1602,1,1602,Hyderabad,Maharashtra,Credit Card,Returned,4
ORD8310,2025-04-14,Watch,Beauty,1047,3,3141,Bangalore,Tamil Nadu,COD,Returned,8
ORD8311,2025-12-01,Saree,Accessories,1804,4,7216,Bangalore,Telangana,COD,Returned,3
ORD8312,2025-06-23,Shoes,Fashion,1030,2,2060,Delhi,Karnataka,UPI,Delivered,10
ORD8313,2025-04-27,Home Decor,Accessories,1519,3,4557,Hyderabad,Tamil Nadu,Credit Card,Returned,6
ORD8314,2025-10-27,Saree,Accessories,549,2,1098,Bangalore,West Bengal,Debit Card,Returned,9
ORD8315,2025-10-26,T-shirt,Home,1714,4,6856,Mumbai,Delhi,COD,Returned,5
ORD8316,2025-10-12,Watch,Fashion,1101,3,3303,Mumbai,Delhi,UPI,Delivered,7
ORD8317,2025-11-23,Saree,Accessories,1001,1,1001,Chennai,Maharashtra,Credit Card,Returned,4
ORD8318,2025-03-21,Kurti,Beauty,1336,3,4008,Bangalore,West Bengal,COD,Delivered,6
ORD8319,2025-03-09,T-shirt,Accessories,733,5,3665,Bangalore,Tamil Nadu,Debit Card,Delivered,3
ORD8320,2025-02-09,T-shirt,Home,848,2,1696,Hyderabad,West Bengal,Debit Card,Returned,3
ORD8321,2025-11-05,Jeans,Home,309,4,1236,Kolkata,West Bengal,UPI,Cancelled,9
ORD8322,2025-12-04,Bedsheet,Beauty,1755,4,7020,Hyderabad,Telangana,COD,Cancelled,5
ORD8323,2025-10-30,Kurti,Home,1416,4,5664,Delhi,Karnataka,UPI,Delivered,7
ORD8324,2025-03-22,Kurti,Home,235,3,705,Bangalore,Telangana,Credit Card,Returned,3
ORD8325,2025-03-06,Makeup Kit,Beauty,1871,4,7484,Kolkata,Tamil Nadu,UPI,Delivered,4
ORD8326,2025-02-19,Bag,Fashion,1099,4,4396,Kolkata,Karnataka,COD,Cancelled,2
ORD8327,2025-09-26,T-shirt,Home,1646,5,8230,Mumbai,West Bengal,Credit Card,Delivered,7
ORD8328,2025-12-05,Shoes,Beauty,371,5,1855,Delhi,Maharashtra,Debit Card,Cancelled,8
ORD8329,2025-08-04,T-shirt,Beauty,532,3,1596,Bangalore,Tamil Nadu,Credit Card,Returned,5
ORD8330,2025-07-24,Bedsheet,Home,1619,5,8095,Chennai,Delhi,Debit Card,Returned,4
ORD8331,2025-11-11,Watch,Beauty,499,5,2495,Kolkata,Telangana,Credit Card,Returned,8
ORD8332,2025-04-08,Bag,Beauty,1036,4,4144,Bangalore,West Bengal,UPI,Delivered,3
ORD8333,2025-07-16,Shoes,Accessories,1263,3,3789,Hyderabad,Maharashtra,COD,Delivered,4
ORD8334,2025-06-17,T-shirt,Home,1728,1,1728,Chennai,Tamil Nadu,Credit Card,Delivered,3
ORD8335,2025-03-12,Kurti,Home,1362,5,6810,Kolkata,West Bengal,Credit Card,Cancelled,3
ORD8336,2025-10-15,Makeup Kit,Home,1461,5,7305,Chennai,Karnataka,Debit Card,Delivered,3
ORD8337,2025-04-14,Watch,Beauty,977,3,2931,Delhi,Delhi,COD,Delivered,8
ORD8338,2025-05-29,Shoes,Accessories,505,4,2020,Hyderabad,Tamil Nadu,COD,Returned,8
ORD8339,2025-02-07,Makeup Kit,Accessories,1742,5,8710,Chennai,Maharashtra,UPI,Delivered,7
ORD8340,2025-08-20,Home Decor,Home,283,4,1132,Chennai,Delhi,Debit Card,Cancelled,4
ORD8341,2025-02-13,Shoes,Beauty,332,2,664,Kolkata,Telangana,UPI,Cancelled,8
ORD8342,2025-04-18,Saree,Fashion,1091,4,4364,Mumbai,Maharashtra,Credit Card,Cancelled,7
ORD8343,2025-01-02,Shoes,Home,575,2,1150,Delhi,Maharashtra,Debit Card,Delivered,7
ORD8344,2025-10-31,Kurti,Beauty,1573,5,7865,Delhi,Delhi,UPI,Cancelled,4
ORD8345,2025-02-19,Shoes,Fashion,845,4,3380,Hyderabad,West Bengal,COD,Delivered,4
ORD8346,2025-09-25,Saree,Accessories,868,5,4340,Bangalore,Maharashtra,Debit Card,Delivered,8
ORD8347,2025-03-20,Bag,Accessories,889,5,4445,Kolkata,Delhi,COD,Cancelled,5
ORD8348,2025-04-23,Bag,Fashion,1904,2,3808,Mumbai,West Bengal,UPI,Returned,2
ORD8349,2025-05-20,Jeans,Fashion,1806,3,5418,Hyderabad,West Bengal,Credit Card,Returned,9
ORD8350,2025-03-01,Watch,Home,1624,5,8120,Bangalore,Karnataka,UPI,Cancelled,5
ORD8351,2025-06-18,Bedsheet,Home,1711,3,5133,Chennai,Tamil Nadu,COD,Delivered,2
ORD8352,2025-10-16,Makeup Kit,Beauty,1529,1,1529,Hyderabad,West Bengal,Credit Card,Cancelled,5
ORD8353,2025-10-14,Jeans,Beauty,710,2,1420,Hyderabad,Delhi,Credit Card,Cancelled,7
ORD8354,2025-06-16,Kurti,Accessories,1726,5,8630,Hyderabad,West Bengal,Debit Card,Returned,4
ORD8355,2025-07-01,Bedsheet,Beauty,973,3,2919,Kolkata,Maharashtra,Credit Card,Delivered,6
ORD8356,2025-11-11,Home Decor,Accessories,773,4,3092,Mumbai,Tamil Nadu,COD,Returned,6
ORD8357,2025-04-10,Home Decor,Accessories,483,5,2415,Kolkata,Karnataka,Credit Card,Returned,8
ORD8358,2025-10-19,Bedsheet,Beauty,1065,2,2130,Delhi,West Bengal,Credit Card,Cancelled,8
ORD8359,2025-03-26,Jeans,Fashion,1410,3,4230,Bangalore,West Bengal,Credit Card,Returned,9
ORD8360,2025-09-11,Shoes,Accessories,1992,4,7968,Delhi,Maharashtra,Credit Card,Returned,7
ORD8361,2025-07-27,Makeup Kit,Accessories,1946,1,1946,Mumbai,Delhi,Debit Card,Returned,2
ORD8362,2025-03-22,Home Decor,Home,974,5,4870,Bangalore,Delhi,UPI,Delivered,9
ORD8363,2025-10-15,Makeup Kit,Home,888,5,4440,Chennai,Telangana,UPI,Cancelled,8
ORD8364,2025-12-02,Watch,Fashion,974,3,2922,Hyderabad,Delhi,COD,Cancelled,6
ORD8365,2025-11-15,Watch,Fashion,615,5,3075,Mumbai,West Bengal,UPI,Delivered,6
ORD8366,2025-05-25,Kurti,Home,314,5,1570,Delhi,West Bengal,Debit Card,Cancelled,6
ORD8367,2025-08-08,Bag,Beauty,1127,5,5635,Chennai,Karnataka,UPI,Cancelled,5
ORD8368,2025-02-04,T-shirt,Beauty,309,4,1236,Hyderabad,West Bengal,Credit Card,Cancelled,4
ORD8369,2025-10-05,Jeans,Accessories,1054,5,5270,Mumbai,West Bengal,COD,Returned,2
ORD8370,2025-01-10,Makeup Kit,Accessories,1193,2,2386,Delhi,Telangana,COD,Cancelled,5
ORD8371,2025-10-01,Home Decor,Home,842,2,1684,Hyderabad,Telangana,Debit Card,Cancelled,7
ORD8372,2025-08-04,Saree,Home,1782,3,5346,Mumbai,Maharashtra,Credit Card,Returned,2
ORD8373,2025-05-23,T-shirt,Accessories,669,3,2007,Delhi,Tamil Nadu,Credit Card,Cancelled,7
ORD8374,2025-10-24,Saree,Home,1824,3,5472,Kolkata,Tamil Nadu,Debit Card,Delivered,8
ORD8375,2025-11-09,Kurti,Accessories,440,3,1320,Kolkata,Tamil Nadu,Credit Card,Returned,4
ORD8376,2025-01-12,Bedsheet,Fashion,1071,3,3213,Kolkata,Delhi,UPI,Delivered,4
ORD8377,2025-09-01,Bedsheet,Beauty,1145,3,3435,Bangalore,Delhi,UPI,Delivered,6
ORD8378,2025-04-23,Watch,Beauty,1444,5,7220,Chennai,Maharashtra,Credit Card,Delivered,5
ORD8379,2025-01-23,T-shirt,Home,254,5,1270,Chennai,West Bengal,Debit Card,Delivered,5
ORD8380,2025-03-20,Bag,Fashion,955,3,2865,Hyderabad,Karnataka,Debit Card,Delivered,4
ORD8381,2025-01-06,Watch,Beauty,364,4,1456,Chennai,Delhi,Credit Card,Returned,3
ORD8382,2025-10-06,Saree,Accessories,1974,4,7896,Kolkata,Karnataka,Credit Card,Cancelled,10
ORD8383,2025-07-05,Jeans,Accessories,753,2,1506,Mumbai,West Bengal,UPI,Delivered,4
ORD8384,2025-08-23,Makeup Kit,Fashion,1069,2,2138,Chennai,West Bengal,Credit Card,Cancelled,7
ORD8385,2025-05-07,Kurti,Beauty,1979,3,5937,Chennai,Tamil Nadu,COD,Returned,3
ORD8386,2025-08-26,Jeans,Home,1917,4,7668,Chennai,Telangana,Debit Card,Delivered,7
ORD8387,2025-03-28,Home Decor,Home,728,5,3640,Mumbai,Maharashtra,COD,Returned,5
ORD8388,2025-06-30,Shoes,Accessories,1524,4,6096,Bangalore,Maharashtra,UPI,Cancelled,3
ORD8389,2025-08-27,Makeup Kit,Fashion,1411,5,7055,Mumbai,West Bengal,UPI,Cancelled,4
ORD8390,2025-04-13,Kurti,Beauty,606,4,2424,Mumbai,Karnataka,Credit Card,Delivered,4
ORD8391,2025-03-07,Makeup Kit,Fashion,821,5,4105,Delhi,Telangana,UPI,Returned,10
ORD8392,2025-05-02,Saree,Fashion,1892,1,1892,Chennai,Telangana,COD,Cancelled,3
ORD8393,2025-03-26,Shoes,Fashion,1721,3,5163,Kolkata,West Bengal,UPI,Delivered,4
ORD8394,2025-07-23,Kurti,Beauty,1249,2,2498,Bangalore,Maharashtra,UPI,Cancelled,5
ORD8395,2025-07-18,Bedsheet,Home,1875,1,1875,Hyderabad,Telangana,Credit Card,Returned,2
ORD8396,2025-03-22,Bag,Beauty,1238,5,6190,Kolkata,Delhi,Debit Card,Delivered,3
ORD8397,2025-07-01,Bag,Fashion,1381,3,4143,Mumbai,Maharashtra,UPI,Delivered,6
ORD8398,2025-10-16,Kurti,Fashion,1180,2,2360,Bangalore,Delhi,Debit Card,Delivered,5
ORD8399,2025-11-06,Watch,Accessories,384,4,1536,Mumbai,Delhi,Debit Card,Returned,7
ORD8400,2025-09-08,Bedsheet,Beauty,485,3,1455,Kolkata,Tamil Nadu,COD,Delivered,5
ORD8401,2025-05-01,Kurti,Beauty,712,2,1424,Chennai,Karnataka,Debit Card,Cancelled,9
ORD8402,2025-01-26,Home Decor,Beauty,459,2,918,Bangalore,Tamil Nadu,COD,Cancelled,7
